Label	Weight	Text
l_VAPOCen_PointOfInterest	4.00871	newgrange closest sam the record man
l_VAPOCen_PointOfInterest	4.00871	street east 90 and p pl in kenmore florida
l_VAPOCen_PointOfInterest	4.00871	where is marina bay sands
l_VAPOCen_PointOfInterest	4.00871	navigate to a post office
l_VAPOCen_PointOfInterest	4.00871	bay view court and louise terrace is the intersection
l_VAPOCen_PointOfInterest	4.00871	find a garden on the way to balance of bonner county
l_VAPOCen_PointOfInterest	4.00871	show me the intersection of school st and 47th ave.
l_VAPOCen_PointOfInterest	12.02613	give me directions to 17th street
l_VAPOCen_PointOfInterest	4.00871	can you recommend a costliest healthy restaurant in town for above 95 euros
l_VAPOCen_PointOfInterest	4.00871	exhale at bay 40th street and berkshire drive navigate me there
l_VAPOCen_PointOfInterest	4.00871	search manchester victoria station
l_VAPOCen_PointOfInterest	4.00871	where's nigeria
l_VAPOCen_PointOfInterest	4.00871	get me to farmersburg city
l_VAPOCen_PointOfInterest	4.00871	show a department store nearby newgrange
l_VAPOCen_PointOfInterest	4.00871	search for a temple
l_VAPOCen_PointOfInterest	4.00871	i want you to view tax advice for not more than 462 pounds in town
l_VAPOCen_PointOfInterest	4.00871	where is a starbucks
l_VAPOCen_PointOfInterest	4.00871	red hook lane and bay 37th street please
l_VAPOCen_PointOfInterest	4.00871	perth take me there with the most scenic route
l_VAPOCen_PointOfInterest	4.00871	university of veipztlfgwd
l_VAPOCen_PointOfInterest	4.00871	how do i get to gunn city village
l_VAPOCen_PointOfInterest	4.00871	search for a scones buffet
l_VAPOCen_PointOfInterest	4.00871	take me to shelburne
l_VAPOCen_PointOfInterest	4.00871	what is a buffet around here
l_VAPOCen_PointOfInterest	4.00871	plz display mcalister's deli at the the intersection of melbourne and athens-clarke county unified government (balance) in city
l_VAPOCen_PointOfInterest	4.00871	show me for an outdoors store using the map
l_VAPOCen_PointOfInterest	4.00871	can you please cancel route service
l_VAPOCen_PointOfInterest	4.00871	can you suggest a most fairly priced hotel around my area for no more than 397 bucks for me
l_VAPOCen_PointOfInterest	4.00871	what are dry cleaning
l_VAPOCen_PointOfInterest	4.00871	find more expensive an argentinian restaurant in calhoun county for not more than 58 pounds
l_VAPOCen_PointOfInterest	4.00871	can you recommend the less costly stripmall in this area
l_VAPOCen_PointOfInterest	4.00871	go to oakdale city avenue west
l_VAPOCen_PointOfInterest	4.00871	directions to pan-pacific auditorium in fairwater
l_VAPOCen_PointOfInterest	4.00871	search for barbados
l_VAPOCen_PointOfInterest	4.00871	give directions to cafe rio
l_VAPOCen_PointOfInterest	4.00871	take me 2 denny's
l_VAPOCen_PointOfInterest	4.00871	how about you find a route to a mistura restaurant at hutchinson court and grand avenue
l_VAPOCen_PointOfInterest	4.00871	show me how to get to brighton 4th road
l_VAPOCen_PointOfInterest	4.00871	bring up the kaaba at n square and 17th northwest
l_VAPOCen_PointOfInterest	4.00871	bring me to the krispy kreme
l_VAPOCen_PointOfInterest	4.00871	where is a close lunch restaurant around me for between 250 and 73 bucks
l_VAPOCen_PointOfInterest	4.00871	give me directions to o'charley's
l_VAPOCen_PointOfInterest	4.00871	is it possible to erase going
l_VAPOCen_PointOfInterest	4.00871	go to west illinois
l_VAPOCen_PointOfInterest	4.00871	can you suggest the most liked menchie'slab here
l_VAPOCen_PointOfInterest	4.00871	get me an ethnic grocery store
l_VAPOCen_PointOfInterest	4.00871	search a glassmaker
l_VAPOCen_PointOfInterest	4.00871	is there a good place to buy good waffle makers in the town
l_VAPOCen_PointOfInterest	4.00871	take me to where s james rd and twenty third ave. intersect
l_VAPOCen_PointOfInterest	4.00871	take me to brighton 3rd road
l_VAPOCen_PointOfInterest	4.00871	is there the high-cost outdoors store in the city
l_VAPOCen_PointOfInterest	4.00871	go to himeji castle
l_VAPOCen_PointOfInterest	4.00871	i would really like you to check fridges for no more than 365 dollars in town
l_VAPOCen_PointOfInterest	4.00871	i would love to grab a doctor in the surrounding area for for less than 30 euros
l_VAPOCen_PointOfInterest	4.00871	go to hsbc tower at bvxymaznqhg and qcfdsh
l_VAPOCen_PointOfInterest	4.00871	get me a gluten free restaurant
l_VAPOCen_PointOfInterest	4.00871	minneapolis ontario canada show me it
l_VAPOCen_PointOfInterest	4.00871	where is the national museum in pleasanton village
l_VAPOCen_PointOfInterest	4.00871	i'd love for you to find lowest cost mashed potatoes around my location for less than 353 quid
l_VAPOCen_PointOfInterest	4.00871	i would really like to pick up honey bun cake in city for not more than 55 pounds
l_VAPOCen_PointOfInterest	4.00871	direct me 2 a discount food store
l_VAPOCen_PointOfInterest	4.00871	go to the country club
l_VAPOCen_PointOfInterest	4.00871	where is the address 45 d ter
l_VAPOCen_PointOfInterest	4.00871	check the discount food store at goldendale and stanton in town please
l_VAPOCen_PointOfInterest	4.00871	go ahead and give me a route to seigel court
l_VAPOCen_PointOfInterest	4.00871	directions for a parking lot
l_VAPOCen_PointOfInterest	4.00871	please where is the tomb of king mausolus of caria closest the intersection of route 32 and route 17 balance of lincoln county
l_VAPOCen_PointOfInterest	4.00871	take me to carstairs
l_VAPOCen_PointOfInterest	32.06968	i would like to see where postal code 10241 is
l_VAPOCen_PointOfInterest	4.00871	find just court iroquois
l_VAPOCen_PointOfInterest	4.00871	bring me to ulen
l_VAPOCen_PointOfInterest	4.00871	i need to get to a discount store
l_VAPOCen_PointOfInterest	4.00871	start going to the crystal palace in worthington borough
l_VAPOCen_PointOfInterest	4.00871	take me to the closest fitness center
l_VAPOCen_PointOfInterest	4.00871	why don't you find a route to 17th street
l_VAPOCen_PointOfInterest	4.00871	navigate 2 montgomery town
l_VAPOCen_PointOfInterest	4.00871	display paris opera at k northwest and post
l_VAPOCen_PointOfInterest	4.00871	7th avenue and beach place in balance of gilchrist county
l_VAPOCen_PointOfInterest	4.00871	show me a route to a cajun restaurant on bay 48th street
l_VAPOCen_PointOfInterest	4.00871	i need directions to denny's
l_VAPOCen_PointOfInterest	4.00871	how to get to balance of tallahatchie county
l_VAPOCen_PointOfInterest	4.00871	i wanna go to niamey
l_VAPOCen_PointOfInterest	4.00871	show the highest rated dairy queen in city
l_VAPOCen_PointOfInterest	4.00871	please show canada's best value inn close to united nations headquarters
l_VAPOCen_PointOfInterest	4.00871	take me to dave and buster's
l_VAPOCen_PointOfInterest	4.00871	why don't you get me to pollo tropical
l_VAPOCen_PointOfInterest	4.00871	find me a monterey technology group inc near 3rd avenue and chauncey street
l_VAPOCen_PointOfInterest	4.00871	is there a good place to buy affordable chinese takeout in the surrounding area
l_VAPOCen_PointOfInterest	4.00871	what are the closest baby stores in the vicinity for for about 85 quid
l_VAPOCen_PointOfInterest	4.00871	i am looking for low-cost package delivery around here for about 255 bucks
l_VAPOCen_PointOfInterest	4.00871	how about you navigate to keachi town
l_VAPOCen_PointOfInterest	4.00871	lombardy street in the surrounding area please can you guide me there
l_VAPOCen_PointOfInterest	4.00871	i need to pick up some toaster ovens
l_VAPOCen_PointOfInterest	4.00871	take me to sonic nightclub at avenue f and hart place which is in the budapest city
l_VAPOCen_PointOfInterest	4.00871	what are directions to a cell phone store
l_VAPOCen_PointOfInterest	4.00871	show sears tower
l_VAPOCen_PointOfInterest	4.00871	go ahead and navigate me to westminster village
l_VAPOCen_PointOfInterest	4.00871	show maluuba on 3rd street east in steep rock
l_VAPOCen_PointOfInterest	4.00871	affordable dress pants in mcclusky city
l_VAPOCen_PointOfInterest	4.00871	help me get to gering city
l_VAPOCen_PointOfInterest	4.00871	show me the way to rutledge
l_VAPOCen_PointOfInterest	4.00871	try to show me a route to 1495 sidney place
l_VAPOCen_PointOfInterest	4.00871	need to know where laurel avenue and main street is
l_VAPOCen_PointOfInterest	4.00871	fructus tower at joralemon street balance of fremont county nj direct me there plz
l_VAPOCen_PointOfInterest	4.00871	route for quay street
l_VAPOCen_PointOfInterest	4.00871	go to rd. 59
l_VAPOCen_PointOfInterest	4.00871	take me to pleasant hill
l_VAPOCen_PointOfInterest	4.00871	bursa take me there with the most scenic route
l_VAPOCen_PointOfInterest	4.00871	go to beachwood
l_VAPOCen_PointOfInterest	4.00871	please show me where is stawamus chief park close by the the intersection pearson street and depot street brazos country city
l_VAPOCen_PointOfInterest	4.00871	champions golf course at the intersection schweikerts walk and westminster road
l_VAPOCen_PointOfInterest	4.00871	we are going to bayberry drive
l_VAPOCen_PointOfInterest	4.00871	go to oriental pearl tower waterloo
l_VAPOCen_PointOfInterest	4.00871	where is balance of owen county located
l_VAPOCen_PointOfInterest	4.00871	menchie'slab on voorhies avenue and main street east plz
l_VAPOCen_PointOfInterest	4.00871	could you bring me to spadina historic house and gardens at tehama street and crescent street in ogallala city plz
l_VAPOCen_PointOfInterest	4.00871	plz show me how to get to an albanian restaurant close by the the intersection of skidmore place and main street in luther nd
l_VAPOCen_PointOfInterest	4.00871	go ahead and wipe out going
l_VAPOCen_PointOfInterest	4.00871	check politica resto bar on 4th street in aurora, north carolina, sudan
l_VAPOCen_PointOfInterest	4.00871	bloor west village at 91 lynch street dublin city ak slovenia
l_VAPOCen_PointOfInterest	4.00871	show me costliest blueberry pie in that place for no more than 272 euros
l_VAPOCen_PointOfInterest	4.00871	take me to a prison
l_VAPOCen_PointOfInterest	4.00871	what is an affordable chandelier in the city for less than 961 bucks
l_VAPOCen_PointOfInterest	4.00871	how about you find a route to otisville village
l_VAPOCen_PointOfInterest	4.00871	mabel's fables childrens book store at new buffalo and east camden in that place find it for me
l_VAPOCen_PointOfInterest	4.00871	go to lowndes county
l_VAPOCen_PointOfInterest	4.00871	navigate 2 union station at intersection in galatia city called chase court and turner place
l_VAPOCen_PointOfInterest	4.00871	go to phxtw place
l_VAPOCen_PointOfInterest	4.00871	go ahead and bring me to krger national park in rock falls city
l_VAPOCen_PointOfInterest	4.00871	go to chairs
l_VAPOCen_PointOfInterest	4.00871	please why don't you navigate me to a fusion restaurant at campus road and lawton street
l_VAPOCen_PointOfInterest	4.00871	find me a youth hostel
l_VAPOCen_PointOfInterest	4.00871	go to tennessee highway 100
l_VAPOCen_PointOfInterest	4.00871	recommend a motorcycle between 3100 and 7500 quid in my area
l_VAPOCen_PointOfInterest	4.00871	direct me to an electronic shop
l_VAPOCen_PointOfInterest	4.00871	go to 10th
l_VAPOCen_PointOfInterest	4.00871	cor p and h gtwy please
l_VAPOCen_PointOfInterest	4.00871	i would like you to search most affordable motorcycles in city for less than 70 dollars
l_VAPOCen_PointOfInterest	4.00871	how far away is jamaica
l_VAPOCen_PointOfInterest	4.00871	end wherever going
l_VAPOCen_PointOfInterest	4.00871	on second thought switch on going to royal conservatory of music
l_VAPOCen_PointOfInterest	4.00871	find i am going to most lousy a mexican restaurant on desmond court
l_VAPOCen_PointOfInterest	4.00871	the crossroads of hill country village city boulevard north and quinwood street south please
l_VAPOCen_PointOfInterest	4.00871	find the wfvkqh
l_VAPOCen_PointOfInterest	4.00871	can you cut navigation
l_VAPOCen_PointOfInterest	4.00871	take me to the intersection of younge and w seminole dr in ottawa
l_VAPOCen_PointOfInterest	4.00871	why don't you find a route to offerle
l_VAPOCen_PointOfInterest	4.00871	check york minster nearby
l_VAPOCen_PointOfInterest	4.00871	a parts center at 1987 on wallaston court
l_VAPOCen_PointOfInterest	4.00871	show directions to new albany
l_VAPOCen_PointOfInterest	4.00871	display pope county gabon
l_VAPOCen_PointOfInterest	4.00871	where can i find the worst reviewed plaza around here
l_VAPOCen_PointOfInterest	4.00871	show me where the white house is in straughn
l_VAPOCen_PointOfInterest	4.00871	what is an inexpensive subway in the surrounding area for not more than 971 pounds
l_VAPOCen_PointOfInterest	4.00871	go ahead and find balance of buffalo county belize
l_VAPOCen_PointOfInterest	4.00871	a spanish restaurant at 99 stryker street 37534 country club hills in new jersey greenland tell me how i would drive there
l_VAPOCen_PointOfInterest	4.00871	directions to st-odilon-de-cranbourne using construction free route
l_VAPOCen_PointOfInterest	4.00871	let's head towards notre dame in china
l_VAPOCen_PointOfInterest	4.00871	show me the hong kong restaurant in iva
l_VAPOCen_PointOfInterest	4.00871	go to wytopitlock
l_VAPOCen_PointOfInterest	4.00871	i would like you to bring up financial advice for about 23 euros
l_VAPOCen_PointOfInterest	4.00871	show me the way to a fast food joint
l_VAPOCen_PointOfInterest	4.00871	show me how to get to moncton texas
l_VAPOCen_PointOfInterest	4.00871	navigate to the thrift store
l_VAPOCen_PointOfInterest	4.00871	go to rokgm cswy
l_VAPOCen_PointOfInterest	4.00871	find 10th street in blaine county
l_VAPOCen_PointOfInterest	4.00871	a pastry shop on clinton avenue in petrey
l_VAPOCen_PointOfInterest	4.00871	go ahead and bring me to an arena
l_VAPOCen_PointOfInterest	4.00871	get me some chicken nuggets
l_VAPOCen_PointOfInterest	4.00871	give directions to balance of cass county
l_VAPOCen_PointOfInterest	4.00871	where is a tech store on calder place in campbell village
l_VAPOCen_PointOfInterest	4.00871	i want to buy wspevgqb
l_VAPOCen_PointOfInterest	4.00871	i want a soup restaurant around here for no more than 52 quid
l_VAPOCen_PointOfInterest	4.00871	can you suggest the highest priced michel's baguette french bkry nearby me
l_VAPOCen_PointOfInterest	4.00871	where is the cambridge road balance of amador county
l_VAPOCen_PointOfInterest	4.00871	please how about you give me a route to re/max at roopville and caldwell in my surrounding area
l_VAPOCen_PointOfInterest	4.00871	please how do i get to 1604 3rd avenue in town
l_VAPOCen_PointOfInterest	4.00871	directions to fairview road
l_VAPOCen_PointOfInterest	4.00871	take me 2 park place
l_VAPOCen_PointOfInterest	4.00871	i am going to a gourmet restaurant
l_VAPOCen_PointOfInterest	4.00871	where can i get low-priced package delivery nearby
l_VAPOCen_PointOfInterest	4.00871	i would really like you to view furthest tvs for above 241 euros in town
l_VAPOCen_PointOfInterest	4.00871	please find the fulton opera house at the corner linden boulevard and jackson street newman grove city ia
l_VAPOCen_PointOfInterest	4.00871	show the location of beertown in my vicinity
l_VAPOCen_PointOfInterest	4.00871	west avenue and mechanic street i need to get to the intersection
l_VAPOCen_PointOfInterest	4.00871	let's go to a bakery at the the intersection polar street and fort hamilton parkway balance of hinds county hi
l_VAPOCen_PointOfInterest	4.00871	is there a rated place to find bottom rated dishwashers nearby
l_VAPOCen_PointOfInterest	4.00871	please find the esthetics by mira on maple avenue in balance of rice county delaware
l_VAPOCen_PointOfInterest	4.00871	show the highest rated rat's nest cave at canmore caverns in town
l_VAPOCen_PointOfInterest	4.00871	exhale at prince street and front street navigate me there
l_VAPOCen_PointOfInterest	4.00871	find me a toll free route to masjid al nabawi
l_VAPOCen_PointOfInterest	4.00871	i would love to grab a doctor in the vicinity for for more than 833 euros
l_VAPOCen_PointOfInterest	4.00871	give me directions to glencoe
l_VAPOCen_PointOfInterest	4.00871	direct me to a charity at the intersection of terry town and horseshoe bend around my current location
l_VAPOCen_PointOfInterest	4.00871	check consoles for under 250 pounds
l_VAPOCen_PointOfInterest	4.00871	find a salon
l_VAPOCen_PointOfInterest	4.00871	valu-mart around me how do i get there
l_VAPOCen_PointOfInterest	4.00871	how about you direct me to 557 62nd street binghamton md
l_VAPOCen_PointOfInterest	4.00871	where is the address 1426 e dr
l_VAPOCen_PointOfInterest	4.00871	where can i find the economical smartop computer services in that place
l_VAPOCen_PointOfInterest	4.00871	what is a high priced taxi stop in that place
l_VAPOCen_PointOfInterest	4.00871	go ahead and find a route to 34th street
l_VAPOCen_PointOfInterest	4.00871	osoyoos desert model railroad in new rockford give me directions there
l_VAPOCen_PointOfInterest	4.00871	city gate at 51st pl. b and course j show me where it is
l_VAPOCen_PointOfInterest	4.00871	direct me to a medical center
l_VAPOCen_PointOfInterest	4.00871	start going to eureka tower in adair city
l_VAPOCen_PointOfInterest	4.00871	bethel loop and 11th street navigate me there
l_VAPOCen_PointOfInterest	4.00871	the intersection is rosewood drive and sherman street
l_VAPOCen_PointOfInterest	4.00871	please delete navigation
l_VAPOCen_PointOfInterest	4.00871	go ahead and display the cobbler within seventeen minutes of me
l_VAPOCen_PointOfInterest	4.00871	route to morrill county
l_VAPOCen_PointOfInterest	4.00871	could you please bring up the circus in my vicinity
l_VAPOCen_PointOfInterest	4.00871	display a map for cardston australia
l_VAPOCen_PointOfInterest	4.00871	how about you give me directions to a pet shop at the the intersection of cooper street and lake street in halifax town new jersey plz
l_VAPOCen_PointOfInterest	4.00871	where is belcourt castle
l_VAPOCen_PointOfInterest	4.00871	get me a movie theater
l_VAPOCen_PointOfInterest	4.00871	where can i find a boat
l_VAPOCen_PointOfInterest	4.00871	give me directions to domino's pizza
l_VAPOCen_PointOfInterest	4.00871	please show potbelly sandwich works in baxter
l_VAPOCen_PointOfInterest	4.00871	take me to a super charger
l_VAPOCen_PointOfInterest	4.00871	show me a route for a computer repair shop at the intersection of 34th street and route 7 audrain county
l_VAPOCen_PointOfInterest	4.00871	check pesto chicken florentine in town for not more than 307 pounds
l_VAPOCen_PointOfInterest	4.00871	where can i pick up cheaper tattoos here
l_VAPOCen_PointOfInterest	4.00871	can you please remove navigation
l_VAPOCen_PointOfInterest	4.00871	route to mcalister's deli
l_VAPOCen_PointOfInterest	4.00871	take me to dickson city
l_VAPOCen_PointOfInterest	4.00871	give me directions to an art store
l_VAPOCen_PointOfInterest	4.00871	display doughnuts for no more than 394 euros here
l_VAPOCen_PointOfInterest	4.00871	can you suggest a bar and grill in that area for no more than 345 pounds
l_VAPOCen_PointOfInterest	4.00871	get me easter road stadium
l_VAPOCen_PointOfInterest	4.00871	navigate me to a golf club at 1621 mill street mossyrock city 80210
l_VAPOCen_PointOfInterest	4.00871	will you wipe off going
l_VAPOCen_PointOfInterest	4.00871	start going to neepawa
l_VAPOCen_PointOfInterest	4.00871	could you please wipe out navigation
l_VAPOCen_PointOfInterest	4.00871	get me directions to a day camp close manchester victoria station
l_VAPOCen_PointOfInterest	4.00871	818 on lafayette walk
l_VAPOCen_PointOfInterest	4.00871	check second-rate amore esthetics near my place
l_VAPOCen_PointOfInterest	4.00871	i would like going to village road
l_VAPOCen_PointOfInterest	4.00871	bring up pistachio biscotti in the vicinity for no more than 217 euros
l_VAPOCen_PointOfInterest	4.00871	i want to buy bjyogqknld
l_VAPOCen_PointOfInterest	4.00871	i'd really like a takakkaw falls in the vicinity
l_VAPOCen_PointOfInterest	4.00871	show a sports store
l_VAPOCen_PointOfInterest	4.00871	view best reviewed a coffeehouse on vine street in east chicago city for below 304 bucks
l_VAPOCen_PointOfInterest	4.00871	get a south american restaurant
l_VAPOCen_PointOfInterest	4.00871	fort knox at 10 hegeman avenue val-d`or ak in lebanon
l_VAPOCen_PointOfInterest	4.00871	find me a il panettone fine italian food near main west blvd. and 13th street west s
l_VAPOCen_PointOfInterest	4.00871	directions for longhorn steakhouse
l_VAPOCen_PointOfInterest	4.00871	the destination i need to get to is a tax clinic on doughty street in city
l_VAPOCen_PointOfInterest	4.00871	find me the most pricey bus station near the postal code 74059
l_VAPOCen_PointOfInterest	4.00871	brazil direct me there
l_VAPOCen_PointOfInterest	4.00871	find woodbury heights borough on map
l_VAPOCen_PointOfInterest	4.00871	show me where is sandford street grinnell city
l_VAPOCen_PointOfInterest	4.00871	get to hollywood
l_VAPOCen_PointOfInterest	4.00871	take me to papa john's pizza
l_VAPOCen_PointOfInterest	4.00871	give me directions to santaquin
l_VAPOCen_PointOfInterest	4.00871	a sandwich bar on hawthorne street in columbia
l_VAPOCen_PointOfInterest	4.00871	bring me to the teppanyaki grill
l_VAPOCen_PointOfInterest	4.00871	what is balsamico in that place
l_VAPOCen_PointOfInterest	4.00871	please check victoria & julia's flowers in city
l_VAPOCen_PointOfInterest	4.00871	help me get to park drive
l_VAPOCen_PointOfInterest	4.00871	bay 50th street near my current location show me how to get there
l_VAPOCen_PointOfInterest	4.00871	try to view most popular light bulbs for above 218 quid in the area
l_VAPOCen_PointOfInterest	4.00871	turn on directing me to q1
l_VAPOCen_PointOfInterest	4.00871	let's head towards balance of clinton county
l_VAPOCen_PointOfInterest	4.00871	search for the most expensive furniture stores iin city
l_VAPOCen_PointOfInterest	4.00871	view less expensive tax advice in city for above 278 pounds
l_VAPOCen_PointOfInterest	4.00871	show me where is 1382 conduit boulevard is around my location
l_VAPOCen_PointOfInterest	4.00871	i'd really like you to show me more pricey cinnamon buns for below 420 pounds in city
l_VAPOCen_PointOfInterest	4.00871	turn on taking me to winter palace
l_VAPOCen_PointOfInterest	4.00871	are there any best reviewed south american restaurants in the area
l_VAPOCen_PointOfInterest	4.00871	can you find a poi along berry street
l_VAPOCen_PointOfInterest	4.00871	where is sacre coeur
l_VAPOCen_PointOfInterest	4.00871	get me to washington street
l_VAPOCen_PointOfInterest	4.00871	get me to lancaster avenue
l_VAPOCen_PointOfInterest	4.00871	how about you give me directions to smith tower at washington street and nostrand avenue plz
l_VAPOCen_PointOfInterest	4.00871	find me the scenic path to blaine county
l_VAPOCen_PointOfInterest	4.00871	find costliest sandwiches for about 301 quid nearby me
l_VAPOCen_PointOfInterest	4.00871	go to just court
l_VAPOCen_PointOfInterest	4.00871	why don't you navigate me to morton's the steakhouse
l_VAPOCen_PointOfInterest	4.00871	take me to willingdon
l_VAPOCen_PointOfInterest	4.00871	diplay the nearest banks in this area
l_VAPOCen_PointOfInterest	4.00871	i'd really like the low priced botanical gardens in city
l_VAPOCen_PointOfInterest	4.00871	take me to chopstick foods
l_VAPOCen_PointOfInterest	4.00871	can you suggest the worst cheeseburgers in the area to me
l_VAPOCen_PointOfInterest	4.00871	manifesto at union street and kings place in comfrey
l_VAPOCen_PointOfInterest	4.00871	how about you bring me to syria plz
l_VAPOCen_PointOfInterest	4.00871	take me to white avenue
l_VAPOCen_PointOfInterest	4.00871	get to clarkson
l_VAPOCen_PointOfInterest	4.00871	the address 1831 m vis where is that
l_VAPOCen_PointOfInterest	4.00871	navigate to a garage
l_VAPOCen_PointOfInterest	4.00871	an indian restaurant at cadman plaza and eagle road in balance of lamar county please
l_VAPOCen_PointOfInterest	4.00871	show the dirt cheap eaton centre in town
l_VAPOCen_PointOfInterest	4.00871	take me to balance of rice county
l_VAPOCen_PointOfInterest	4.00871	check for cheap quads in city
l_VAPOCen_PointOfInterest	4.00871	is there a onroute in weirton city
l_VAPOCen_PointOfInterest	4.00871	church street and erasmus street please
l_VAPOCen_PointOfInterest	4.00871	best way to go to the botanical garden
l_VAPOCen_PointOfInterest	4.00871	go ahead and give me a route to an ice cream parlour
l_VAPOCen_PointOfInterest	4.00871	i'd love for you to check high priced crab cakes for between 363 and 378 dollars in city
l_VAPOCen_PointOfInterest	4.00871	check goodness me at the intersection of balance of giles county and todd county plz
l_VAPOCen_PointOfInterest	4.00871	can you suggest the worst manifesto in city to me
l_VAPOCen_PointOfInterest	4.00871	search for a british restaurant on the way to angier
l_VAPOCen_PointOfInterest	4.00871	what are most liked boats in that town
l_VAPOCen_PointOfInterest	4.00871	i'd really like you to search economical cheeseburgers for less than 456 bucks in city
l_VAPOCen_PointOfInterest	4.00871	i would love for you to bring up closer bluray players in the area for about 68 dollars
l_VAPOCen_PointOfInterest	4.00871	turn on going to ceredo
l_VAPOCen_PointOfInterest	4.00871	find me a popular italian place near 76037
l_VAPOCen_PointOfInterest	4.00871	where can i find mediterranean near noll street and 5th street
l_VAPOCen_PointOfInterest	4.00871	best way to go to the men's clothing store
l_VAPOCen_PointOfInterest	4.00871	find merrimack valley health services in ault
l_VAPOCen_PointOfInterest	4.00871	show pho for no more than 75 euros in city
l_VAPOCen_PointOfInterest	4.00871	suggest the highest priced wholesale club around here
l_VAPOCen_PointOfInterest	4.00871	can you please end navigating
l_VAPOCen_PointOfInterest	4.00871	find the energysolutions arena at 1157 veterans avenue in riverview mi
l_VAPOCen_PointOfInterest	4.00871	reliant astrodome leroy find it please
l_VAPOCen_PointOfInterest	4.00871	display low priced chicken nuggets for above 227 euros in town
l_VAPOCen_PointOfInterest	4.00871	the intersection is 10th avenue and highland avenue
l_VAPOCen_PointOfInterest	4.00871	check for baconator in town for no more than 2 dollars
l_VAPOCen_PointOfInterest	4.00871	why don't you navigate me to a fusion restaurant in the city of tusket
l_VAPOCen_PointOfInterest	4.00871	turn on going to mattawa
l_VAPOCen_PointOfInterest	4.00871	will you please find vanuatu
l_VAPOCen_PointOfInterest	4.00871	find pizza depot close the intersection queen street and mulberry court in balance of sebastian county nb
l_VAPOCen_PointOfInterest	4.00871	help me get to caddo south korea
l_VAPOCen_PointOfInterest	4.00871	is there the car repair shop on richardson street of opp
l_VAPOCen_PointOfInterest	4.00871	gyeonggi take me there with the most scenic route
l_VAPOCen_PointOfInterest	4.00871	find pizzaiolo gourmet pizza at 1812 dogwood drive littleton city ny maldives
l_VAPOCen_PointOfInterest	4.00871	look up a parking lot
l_VAPOCen_PointOfInterest	4.00871	show me directions for the ticket lot at force tube avenue and lincoln place please
l_VAPOCen_PointOfInterest	4.00871	show me magnolia drive in city
l_VAPOCen_PointOfInterest	4.00871	can you suggest the costly cobblers in town to me
l_VAPOCen_PointOfInterest	4.00871	let's head to mac sushi
l_VAPOCen_PointOfInterest	4.00871	2nd street west closest table top mountain how can i go there
l_VAPOCen_PointOfInterest	4.00871	show directions to sunflower county
l_VAPOCen_PointOfInterest	4.00871	navigate me to langruth
l_VAPOCen_PointOfInterest	4.00871	help me get to dobbin street
l_VAPOCen_PointOfInterest	4.00871	chili
l_VAPOCen_PointOfInterest	4.00871	get me to a togo's eatery near my destination
l_VAPOCen_PointOfInterest	4.00871	one atlantic center at 1635 stillwell place point hope mb
l_VAPOCen_PointOfInterest	4.00871	search top rated dry cleaning in town for about 206 bucks
l_VAPOCen_PointOfInterest	4.00871	search a library
l_VAPOCen_PointOfInterest	4.00871	is there a good bistro in the city
l_VAPOCen_PointOfInterest	4.00871	where can i buy beds
l_VAPOCen_PointOfInterest	4.00871	i am looking for better boats in that area
l_VAPOCen_PointOfInterest	4.00871	location of riparian plaza at oak lane and warsoff place please
l_VAPOCen_PointOfInterest	4.00871	what is located at the address 157 elm place
l_VAPOCen_PointOfInterest	4.00871	take me to craven county
l_VAPOCen_PointOfInterest	4.00871	we are going to suydam street
l_VAPOCen_PointOfInterest	4.00871	i wanna go to a fast food restaurant
l_VAPOCen_PointOfInterest	4.00871	the address i am going to is 1312 berry street in city
l_VAPOCen_PointOfInterest	4.00871	i want to eat quarter pounder
l_VAPOCen_PointOfInterest	4.00871	go ahead and find a route to hardee's
l_VAPOCen_PointOfInterest	4.00871	we are going to a jewelry store on jefferson street and clay street
l_VAPOCen_PointOfInterest	4.00871	the address that i am going to is la catrina mexican food near me
l_VAPOCen_PointOfInterest	4.00871	directions to auburn
l_VAPOCen_PointOfInterest	4.00871	navigate from here to balance of jackson county
l_VAPOCen_PointOfInterest	4.00871	look up a consignment store
l_VAPOCen_PointOfInterest	4.00871	take me to a creole restaurant
l_VAPOCen_PointOfInterest	4.00871	plz gossip close-by broad way and 63rd street knox county utah
l_VAPOCen_PointOfInterest	4.00871	where is the a french restaurant at sycamore drive and lee avenue in centerview
l_VAPOCen_PointOfInterest	4.00871	boston market where is it
l_VAPOCen_PointOfInterest	4.00871	find me a korean restaurant
l_VAPOCen_PointOfInterest	4.00871	take me to cushing village
l_VAPOCen_PointOfInterest	4.00871	search for mars bar and restaurant
l_VAPOCen_PointOfInterest	4.00871	cracker barrel on bainbridge street and creamer street plz
l_VAPOCen_PointOfInterest	4.00871	show me the intersection of west broad street and westmount
l_VAPOCen_PointOfInterest	4.00871	where is goodlettsville
l_VAPOCen_PointOfInterest	4.00871	check a pakistani restaurant at 9th street and front north
l_VAPOCen_PointOfInterest	4.00871	i'm meeting my dad on st marks avenue here would you search it
l_VAPOCen_PointOfInterest	4.00871	show top rating landscaping for no more than 81 quid in town
l_VAPOCen_PointOfInterest	4.00871	meteor crater at 269 beach 50th street 58750 hillside village newfoundland and labrador republic of the congo start navigation
